symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-11-08 00:00:00+00:00,260.14,260.44,256.85,258.69,17520495,63.1933940766,63.2662702902,62.3941849334,62.8411590439,70081980,0.0,1.0
AAPL,2019-11-11 00:00:00+00:00,262.2,262.47,258.28,258.3,20507459,63.6938107437,63.759399336,62.7415615518,62.7464199661,82029836,0.0,1.0
AAPL,2019-11-12 00:00:00+00:00,261.96,262.79,260.92,261.55,21847226,63.6355097728,63.837133964,63.3828722321,63.5359122808,87388904,0.0,1.0
AAPL,2019-11-13 00:00:00+00:00,264.47,264.78,261.07,261.13,25817593,64.2452407605,64.3205461813,63.4193103389,63.4338855817,103270372,0.0,1.0
AAPL,2019-11-14 00:00:00+00:00,262.64,264.88,262.1,263.75,22395556,63.8006958571,64.3448382525,63.6695186725,64.0703378477,89582224,0.0,1.0
AAPL,2019-11-15 00:00:00+00:00,265.76,265.78,263.01,263.68,25093666,64.5586084792,64.5634668935,63.8905765206,64.0533333978,100374664,0.0,1.0
AAPL,2019-11-18 00:00:00+00:00,267.1,267.43,264.23,265.8,21700897,64.8841222336,64.9642860686,64.1869397895,64.5683253077,86803588,0.0,1.0
AAPL,2019-11-19 00:00:00+00:00,266.29,268.0,265.39,267.9,19069597,64.6873564567,65.1027508746,64.4687278157,65.0784588034,76278388,0.0,1.0
AAPL,2019-11-20 00:00:00+00:00,263.19,266.08,260.4,265.54,26609919,63.9343022488,64.6363431072,63.2565534618,64.5051659226,106439676,0.0,1.0
AAPL,2019-11-21 00:00:00+00:00,262.01,264.01,261.18,263.69,30348778,63.6476558084,64.1334972329,63.4460316173,64.0557626049,121395112,0.0,1.0
AAPL,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263,63.5917840446,63.9318730417,63.3634385751,63.7885498215,65325052,0.0,1.0
AAPL,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517,64.7067901137,64.7237945636,63.7715453717,63.817700307,84118068,0.0,1.0
AAPL,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882,64.2015150323,64.8986974763,63.7666869574,64.8452549197,105339528,0.0,1.0
AAPL,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122,65.0638835607,65.0978924604,64.4492941587,64.514882751,65544488,0.0,1.0
AAPL,2019-11-29 00:00:00+00:00,267.25,268.0,265.9,266.6,11654363,64.9205603404,65.1027508746,64.592617379,64.7626618775,46617452,0.0,1.0
AAPL,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550,64.1699353397,65.1634810527,63.997461634,64.9254187547,94774200,0.0,1.0
AAPL,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268,63.0257787851,63.0452124421,62.2581493345,62.7488491732,117509072,0.0,1.0
AAPL,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388,63.5820672161,63.9634527343,63.3245712612,63.4193103389,67241552,0.0,1.0
AAPL,2019-12-05 00:00:00+00:00,265.58,265.89,262.73,263.79,18661343,64.514882751,64.5901881718,63.8225587212,64.0800546762,74645372,0.0,1.0
AAPL,2019-12-06 00:00:00+00:00,270.71,271.0,267.3,267.48,26547493,65.7610660047,65.8315130113,64.9327063761,64.9764321043,106189972,0.0,1.0
AAPL,2019-12-09 00:00:00+00:00,266.92,270.8,264.91,270.0,32182645,64.8403965054,65.7829288688,64.3521258739,65.588592299,128730580,0.0,1.0
AAPL,2019-12-10 00:00:00+00:00,268.48,270.07,265.86,268.6,22632383,65.2193528165,65.6055967489,64.5829005505,65.2485033019,90529532,0.0,1.0
AAPL,2019-12-11 00:00:00+00:00,270.77,271.1,268.5,268.81,19723391,65.7756412475,65.8558050825,65.2242112307,65.2995166515,78893564,0.0,1.0
AAPL,2019-12-12 00:00:00+00:00,271.46,272.56,267.32,267.78,34437042,65.9432565389,66.2104693223,64.9375647903,65.0493083179,137748168,0.0,1.0
AAPL,2019-12-13 00:00:00+00:00,275.15,275.3,270.93,271.46,33432806,66.839633967,66.8760720738,65.8145085614,65.9432565389,133731224,0.0,1.0
AAPL,2019-12-16 00:00:00+00:00,279.86,280.79,276.98,277.0,32081105,67.9837905215,68.2097067839,67.2841788703,67.2890372846,128324420,0.0,1.0
AAPL,2019-12-17 00:00:00+00:00,280.41,281.77,278.8,279.57,28575798,68.1173969132,68.4477690819,67.7262945666,67.913343515,114303192,0.0,1.0
AAPL,2019-12-18 00:00:00+00:00,279.74,281.9,279.12,279.8,29024687,67.9546400361,68.4793487745,67.8040291945,67.9692152788,116098748,0.0,1.0
AAPL,2019-12-19 00:00:00+00:00,280.02,281.18,278.95,279.5,24626947,68.0226578355,68.3044458617,67.7627326734,67.8963390651,98507788,0.0,1.0
